GlobalTime,time,station,site,moduleConfig,inputParamterVersion,SWversion,lotNum,barcode,sensorID,LensSN,vcmID,SPModuleSN,FlexureSN,standAlone,TestSW_Rev_NVM,option,AFcode,Sharpness_JEN,Sharpness_MGLVN,sfr_560cm_n4_cen_avg,sfr_560cm_n4_cen_TL_137,sfr_560cm_n4_cen_BR_138,sfr_560cm_n4_cen_TR_139,sfr_560cm_n4_cen_BL_140,sfr_560cm_n4_30F_TL_80,sfr_560cm_n4_30F_T_83,sfr_560cm_n4_30F_TR_88,sfr_560cm_n4_30F_TL_105,sfr_560cm_n4_30F_TL_110,sfr_560cm_n4_30F_TR_115,sfr_560cm_n4_30F_TR_117,sfr_560cm_n4_30F_BL_159,sfr_560cm_n4_30F_BL_165,sfr_560cm_n4_30F_BR_168,sfr_560cm_n4_30F_BR_171,sfr_560cm_n4_30F_BL_188,sfr_560cm_n4_30F_B_191,sfr_560cm_n4_30F_BR_196,sfr_560cm_n4_60F_TL_20,sfr_560cm_n4_60F_TL_22,sfr_560cm_n4_60F_TR_36,sfr_560cm_n4_60F_TR_37,sfr_560cm_n4_60F_TL_46,sfr_560cm_n4_60F_TR_66,sfr_560cm_n4_60F_L_126,sfr_560cm_n4_60F_R_150,sfr_560cm_n4_60F_BL_210,sfr_560cm_n4_60F_BR_230,sfr_560cm_n4_60F_BL_240,sfr_560cm_n4_60F_BL_241,sfr_560cm_n4_60F_BR_256,sfr_560cm_n4_60F_BR_258,sfr_560cm_n4_85F_TL_1,sfr_560cm_n4_85F_TR_14,sfr_560cm_n4_85F_TL_15,sfr_560cm_n4_85F_TL_17,sfr_560cm_n4_85F_TL_18,sfr_560cm_n4_85F_TR_39,sfr_560cm_n4_85F_TR_41,sfr_560cm_n4_85F_TR_42,sfr_560cm_n4_85F_TL_44,sfr_560cm_n4_85F_TR_70,sfr_560cm_n4_85F_BL_208,sfr_560cm_n4_85F_BR_234,sfr_560cm_n4_85F_BL_235,sfr_560cm_n4_85F_BL_237,sfr_560cm_n4_85F_BL_238,sfr_560cm_n4_85F_BR_259,sfr_560cm_n4_85F_BR_261,sfr_560cm_n4_85F_BR_262,sfr_560cm_n4_85F_BL_263,sfr_560cm_n4_85F_BR_276,sfr_560cm_n8_cen_avg,sfr_560cm_n8_cen_TL_137,sfr_560cm_n8_cen_BR_138,sfr_560cm_n8_cen_TR_139,sfr_560cm_n8_cen_BL_140,sfr_560cm_n8_30F_TL_80,sfr_560cm_n8_30F_T_83,sfr_560cm_n8_30F_TR_88,sfr_560cm_n8_30F_TL_105,sfr_560cm_n8_30F_TL_110,sfr_560cm_n8_30F_TR_115,sfr_560cm_n8_30F_TR_117,sfr_560cm_n8_30F_BL_159,sfr_560cm_n8_30F_BL_165,sfr_560cm_n8_30F_BR_168,sfr_560cm_n8_30F_BR_171,sfr_560cm_n8_30F_BL_188,sfr_560cm_n8_30F_B_191,sfr_560cm_n8_30F_BR_196,sfr_560cm_n8_60F_TL_20,sfr_560cm_n8_60F_TL_22,sfr_560cm_n8_60F_TR_36,sfr_560cm_n8_60F_TR_37,sfr_560cm_n8_60F_TL_46,sfr_560cm_n8_60F_TR_66,sfr_560cm_n8_60F_L_126,sfr_560cm_n8_60F_R_150,sfr_560cm_n8_60F_BL_210,sfr_560cm_n8_60F_BR_230,sfr_560cm_n8_60F_BL_240,sfr_560cm_n8_60F_BL_241,sfr_560cm_n8_60F_BR_256,sfr_560cm_n8_60F_BR_258,sfr_560cm_n8_85F_TL_1,sfr_560cm_n8_85F_TR_14,sfr_560cm_n8_85F_TL_15,sfr_560cm_n8_85F_TL_17,sfr_560cm_n8_85F_TL_18,sfr_560cm_n8_85F_TR_39,sfr_560cm_n8_85F_TR_41,sfr_560cm_n8_85F_TR_42,sfr_560cm_n8_85F_TL_44,sfr_560cm_n8_85F_TR_70,sfr_560cm_n8_85F_BL_208,sfr_560cm_n8_85F_BR_234,sfr_560cm_n8_85F_BL_235,sfr_560cm_n8_85F_BL_237,sfr_560cm_n8_85F_BL_238,sfr_560cm_n8_85F_BR_259,sfr_560cm_n8_85F_BR_261,sfr_560cm_n8_85F_BR_262,sfr_560cm_n8_85F_BL_263,sfr_560cm_n8_85F_BR_276,sfr_oc_shift_x,sfr_oc_shift_y,sfr_oc_x,sfr_oc_y,alignment_560cm_EFL,alignment_560cm_PFL,alignment_560cm_dFOV_DOTS,alignment_560cm_tilt_x,alignment_560cm_tilt_y,alignment_560cm_rotation,pass_items,fail_items,result,

T220307202352129VCMLEBC040,'2022-03-07 20:23:57:147,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9, C3141 MBO OVEN,,19cc74160098,0x5240f961b8886007,AS1C06401559A531C031000021,AJ7C0722D19KB331B635,DNB21523051120I13A,0,0.0000000000,0,-128,0.0418466020,0.0000000000,0.0646549310,0.1114229709,0.0995881706,0.0336253271,0.0139832553,0.0449358821,0.0332815573,0.0966557413,0.0696798488,0.0729764923,0.1706987917,0.0912283063,0.1022202522,0.1152897179,0.0141393123,0.0831235945,0.1222266108,0.0871104896,0.0595396981,0.1681852937,0.1580213010,0.1227520406,0.1971524060,0.1723386645,0.1212810129,0.1927886307,0.1142785698,0.1987974346,0.1197398007,0.1643920839,0.1571644545,0.1184019744,0.1362266541,0.3126658201,0.0464527532,0.3011952043,0.0916342661,0.1111893803,0.0512345284,0.1461209953,0.1381888837,0.0884034261,0.1611202657,0.1250411868,0.0445518345,0.2302459776,0.1420509815,0.1016417891,0.1439944208,0.0900399163,0.0722829551,0.2136017680,0.1457391381,0.4765730202,0.5770552158,0.5538634062,0.4041972756,0.3711761832,0.5350811481,0.5008596182,0.3575396538,0.4204893708,0.4385956228,0.6090859175,0.3258803785,0.2892947793,0.5612312555,0.3862412572,0.3825566471,0.2811139822,0.3952214718,0.4652415514,0.4922072291,0.3859672248,0.2571588159,0.5150958300,0.4639857411,0.2547394633,0.3549550176,0.2641082704,0.2918817997,0.3252332807,0.2670149207,0.4779397249,0.3315842450,0.3113972843,0.6252104044,0.4563321471,0.5954871178,0.3454632461,0.3567380607,0.4397500157,0.5102186799,0.4951126575,0.4123079777,0.5460656285,0.4778006673,0.3244263530,0.4954554439,0.4606421590,0.4362331629,0.4977580011,0.2598149478,0.2758882642,0.5159016252,0.5069990158,-2.0877862595,58.1870229008,2014.4122137405,1454.3129770992,5.7056314271,5.7114506114,78.2543789179,-0.0302636849,1.0993972079,0.5901157625,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307202352129VCMLEBC040,'2022-03-07 20:23:57:994,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9, C3141 MBO OVEN,,19cc74160098,0x5240f961b8886007,AS1C06401559A531C031000021,AJ7C0722D19KB331B635,DNB21523051120I13A,0,0.0000000000,0,-96,0.0240435909,0.0000000000,0.3973134831,0.5239890218,0.5112552047,0.2943892181,0.2596204877,0.4581047595,0.3936244249,0.2080395818,0.2751801610,0.3388651907,0.5565543175,0.1692056358,0.1121739000,0.5283557177,0.2922948003,0.2372613847,0.1235491186,0.2663795948,0.3823309541,0.3763703108,0.3019532561,0.0877625495,0.4202909470,0.3321915269,0.0818849653,0.2084971666,0.0945508778,0.1691867411,0.1772149801,0.1530744135,0.4073189795,0.2003185451,0.2259061486,0.4858000576,0.2675024867,0.4372119308,0.2133677602,0.2336812615,0.2643297911,0.4172283411,0.3834828734,0.2785824537,0.4411360025,0.3622545004,0.1684142351,0.3615745008,0.3630098104,0.3280382156,0.3164280355,0.1157821268,0.1492496431,0.3772983551,0.3168506026,0.7424435169,0.8073922396,0.8068898916,0.6949316859,0.6605602503,0.7733896375,0.7402008176,0.6539408565,0.6879149675,0.7130729556,0.8181954622,0.6287807226,0.6058533192,0.8129000068,0.6808584332,0.6744863987,0.6074113250,0.6955433488,0.7459211946,0.7123664618,0.6242567897,0.5349958539,0.7422521114,0.6900172234,0.5332908630,0.6081174016,0.5456987619,0.5482386351,0.6073124409,0.5261313915,0.7175564766,0.6135466099,0.5563331842,0.7489672303,0.6399434805,0.7221634388,0.5940546393,0.6048569679,0.6307381988,0.7359144688,0.7205184698,0.6484909654,0.7407250404,0.7025228739,0.5868363380,0.6453761458,0.7019467950,0.6858805418,0.6588903069,0.5131993294,0.5363673568,0.6646624804,0.6598920822,-1.9666666667,58.2916666667,2014.5333333333,1454.2083333333,5.7271076936,5.7329707902,78.1118941992,-0.0278501727,1.0972576728,0.5846182399,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307202352129VCMLEBC040,'2022-03-07 20:23:58:793,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9, C3141 MBO OVEN,,19cc74160098,0x5240f961b8886007,AS1C06401559A531C031000021,AJ7C0722D19KB331B635,DNB21523051120I13A,0,0.0000000000,0,-64,0.0166429575,0.0000000000,0.6304304898,0.5713325739,0.6263576746,0.6625870466,0.6614446640,0.5950753689,0.5620274544,0.5964066386,0.5677881241,0.6672419310,0.5444933176,0.5764828920,0.5835133791,0.6222165823,0.6714117527,0.5691273808,0.5993610620,0.5926605463,0.6315431595,0.5186142921,0.5763856173,0.4449611306,0.5571205616,0.4879141748,0.4600284696,0.4633380175,0.4556133151,0.4921792746,0.4955707192,0.4852535129,0.5946438909,0.5243287086,0.5064909458,0.4724181294,0.4706881046,0.4466246367,0.5022203326,0.5197304487,0.4947566986,0.5720437169,0.5789754391,0.5028630495,0.5307973027,0.5391794443,0.4910708666,0.4442876875,0.5882371664,0.5853717327,0.4184824824,0.4337710142,0.4693646431,0.4811765552,0.3941923380,0.8495745659,0.8209742904,0.8520535827,0.8655575514,0.8597128391,0.8069041371,0.7953500152,0.8226813078,0.8049570322,0.8582068682,0.8029667139,0.8137756586,0.8266337514,0.8535430431,0.8696854711,0.8121759892,0.8355948329,0.8302659988,0.8347836137,0.7684431076,0.8147659898,0.7575767040,0.8196071982,0.7650356293,0.7676680684,0.7645676136,0.7648385763,0.7804068923,0.7830824852,0.7796487212,0.8349175453,0.7921174169,0.7910343409,0.7584306002,0.7537494302,0.7496606112,0.7861157656,0.7982856035,0.7654458284,0.8175796866,0.8131971359,0.7820482254,0.7872215509,0.8040472865,0.7851080894,0.7470477819,0.8282416463,0.8232467175,0.7511435747,0.7582345605,0.7768607140,0.7553360462,0.7222855687,-1.9347826087,58.5347826087,2014.5652173913,1453.9652173913,5.7512458380,5.7571584869,77.9630230577,-0.0271302702,1.0972442514,0.5833608562,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307202352129VCMLEBC040,'2022-03-07 20:23:59:601,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9, C3141 MBO OVEN,,19cc74160098,0x5240f961b8886007,AS1C06401559A531C031000021,AJ7C0722D19KB331B635,DNB21523051120I13A,0,0.0000000000,0,-32,0.0282096225,0.0000000000,0.2856346443,0.1306648552,0.1837518215,0.3854657412,0.4426561594,0.2164919674,0.2195137143,0.4318211079,0.2877430022,0.3340525627,0.0624917112,0.4644939303,0.4940829873,0.1656480432,0.4235787988,0.3716520071,0.5191596746,0.3737564683,0.3315157592,0.2934029996,0.4309138060,0.4715036452,0.1529258341,0.2872073650,0.5060739517,0.3435443938,0.4112706184,0.4620857537,0.3549929261,0.4879649282,0.2236618102,0.3745091856,0.5284662843,0.2623485625,0.4808047414,0.2471368313,0.4582573175,0.4522986710,0.4818503857,0.2670043409,0.2943889201,0.3607752025,0.2234969139,0.3035207987,0.4592223763,0.3425798416,0.3466994166,0.3671991825,0.2844911814,0.5477080345,0.5581443906,0.3441462517,0.2808949947,0.6862292737,0.5824996829,0.6251389384,0.7533851862,0.7838932872,0.6038783789,0.6107306480,0.7309683561,0.6595220566,0.7194610834,0.5446063280,0.7483773232,0.7780922651,0.6166112423,0.7802425027,0.7024711370,0.7922980785,0.7108330727,0.6697462797,0.6067469716,0.7714759707,0.7464409471,0.6390953660,0.6137315631,0.7687075734,0.6794155836,0.7377327681,0.7659372091,0.7088893056,0.7789775729,0.6839426160,0.7149486542,0.8128508925,0.6382128000,0.7529134750,0.6381037235,0.7734368443,0.7693079114,0.7656276822,0.6718024015,0.6853907704,0.7144131660,0.6333141327,0.6925746202,0.7776347399,0.7128762603,0.7267153263,0.7254438996,0.6953965425,0.8176229000,0.8162366748,0.7086571455,0.6671597958,-1.8306772908,58.8984063745,2014.6693227092,1453.6015936255,5.7796849912,5.7856562896,77.8172888877,-0.0250378090,1.0986803682,0.5880679597,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307202352129VCMLEBC040,'2022-03-07 20:24:00:405,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9, C3141 MBO OVEN,,19cc74160098,0x5240f961b8886007,AS1C06401559A531C031000021,AJ7C0722D19KB331B635,DNB21523051120I13A,0,0.0000000000,0,0,0.0502083016,0.0000000000,0.0833042525,0.0753306895,0.0864069611,0.0687115937,0.1027677655,0.0593771636,0.0898011923,0.1313666254,0.0705504194,0.1128612012,0.0904601365,0.1691580415,0.1088557243,0.0933478102,0.1114154458,0.1172762662,0.1527819633,0.1005569473,0.0906237960,0.1040776223,0.1244492680,0.1986842602,0.2023991346,0.1070058644,0.2036117017,0.1328709126,0.1381251067,0.1622151136,0.0844155997,0.1504302919,0.1944588721,0.1016811132,0.0519232303,0.0700889081,0.2977449894,0.0825619996,0.0570671074,0.0413391702,0.2663229406,0.0959536433,0.0803316534,0.0449147597,0.0593291521,0.0243438203,0.0953029841,0.1376787126,0.0730902702,0.0638782382,0.0541059412,0.1324081421,0.1263356507,0.1137597188,0.0945835933,0.3457421437,0.2409963012,0.2741393149,0.4138639867,0.4539689720,0.2980157733,0.3126741648,0.4432013631,0.3629507124,0.3675552309,0.1937929392,0.4765437841,0.4909350276,0.2606996298,0.4394468665,0.4139852524,0.5074271560,0.4229884744,0.3734139204,0.3430341482,0.4572350383,0.5241537690,0.2764868736,0.3540517390,0.5443093777,0.4303275347,0.5070850849,0.5147272944,0.4479840398,0.5304780006,0.3216046691,0.4485761523,0.5532155037,0.4207590818,0.6113321781,0.4147963822,0.5241619349,0.5206690431,0.6219609976,0.3696640730,0.3839338124,0.4651101828,0.3549647033,0.4132631123,0.5495833158,0.5299859643,0.4186391830,0.4314176440,0.4935912788,0.6160002947,0.6135920286,0.5239707232,0.4916189909,-1.7759856631,58.9301075269,2014.7240143369,1453.5698924731,5.8083996225,5.8144304324,77.6629754138,-0.0238899271,1.0938379161,0.5915765365,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307202352129VCMLEBC040,'2022-03-07 20:24:01:545,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9, C3141 MBO OVEN,,19cc74160098,0x5240f961b8886007,AS1C06401559A531C031000021,AJ7C0722D19KB331B635,DNB21523051120I13A,0,0.0000000000,1,-96,0.0238827076,0.0000000000,0.3999265581,0.5243464708,0.5120915174,0.2991299033,0.2641383410,0.4645169973,0.3910787106,0.2051779330,0.2764821053,0.3448787928,0.5603017211,0.1733376533,0.1128893644,0.5300967693,0.2926230133,0.2477824837,0.1199025512,0.2683237791,0.3801519871,0.3794965446,0.3029308319,0.0783669874,0.4296215177,0.3352649808,0.0895732269,0.2087615728,0.0924324244,0.1720592678,0.1822299361,0.1596210003,0.4090991318,0.2047896981,0.2297477424,0.4831352234,0.2662118077,0.4421093166,0.2133236825,0.2407713681,0.2651666105,0.4138821363,0.3948633075,0.2975415587,0.4431658983,0.3721637130,0.1767005026,0.3703707457,0.3654078841,0.3253886104,0.3169178963,0.1178413779,0.1505819559,0.3762795329,0.3252531290,0.7451263070,0.8080099225,0.8097752333,0.6970749497,0.6656451225,0.7723334432,0.7412939072,0.6533414721,0.6881974936,0.7145093679,0.8181182146,0.6303613186,0.6075682640,0.8166614771,0.6813719273,0.6781619191,0.6115837097,0.6954602003,0.7460913658,0.7129085064,0.6270459294,0.5340473652,0.7395328283,0.6912602186,0.5375915766,0.6093564034,0.5453166366,0.5505304933,0.6095035076,0.5337744951,0.7212819457,0.6177379489,0.5558542013,0.7473083735,0.6406422853,0.7249927521,0.5975911021,0.6073233485,0.6336106062,0.7390989661,0.7254909873,0.6493118405,0.7483472228,0.7065621614,0.5878713727,0.6488427520,0.7016710043,0.6827175617,0.6594585180,0.5153030753,0.5368051529,0.6659724116,0.6536625624,-1.9666666667,58.2916666667,2014.5333333333,1454.2083333333,5.7278000229,5.7336645379,78.1104981851,-0.0278468029,1.0971249420,0.5861733562,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307202352129VCMLEBC040,'2022-03-07 20:24:02:384,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9, C3141 MBO OVEN,,19cc74160098,0x5240f961b8886007,AS1C06401559A531C031000021,AJ7C0722D19KB331B635,DNB21523051120I13A,0,0.0000000000,1,-88,0.0207539501,0.0000000000,0.4995409176,0.5993391871,0.6087252498,0.4115553200,0.3785439134,0.5546839237,0.4756453633,0.3170863390,0.3829427361,0.4519886971,0.6172621846,0.2817516923,0.2256372720,0.6205457449,0.4005625844,0.3542745709,0.2371077836,0.3835386634,0.4904613495,0.4444954395,0.3635888398,0.1540500671,0.4929258823,0.4050805867,0.1494895816,0.2746712267,0.1699731350,0.2212328613,0.2747336328,0.1955275536,0.4842388630,0.2992921472,0.2728897929,0.5018934608,0.3224272132,0.4591237009,0.2798421681,0.3118949533,0.3267229497,0.4859122634,0.4641892314,0.3503552675,0.4962667823,0.4333084524,0.2485887110,0.3969126940,0.4366481900,0.4220148623,0.3582019508,0.1761121303,0.2139610052,0.4170626700,0.3628808260,0.7919972539,0.8359801769,0.8484625816,0.7568756342,0.7266706228,0.8035566211,0.7748860121,0.7145659328,0.7404617667,0.7679266334,0.8368572593,0.6907228827,0.6778481007,0.8504824638,0.7451732159,0.7332260609,0.6789956689,0.7493628860,0.7917235494,0.7464680672,0.6849715710,0.6031223536,0.7810950875,0.7272521257,0.6025424600,0.6666516662,0.6122795939,0.6172301769,0.6672611833,0.6047912240,0.7637276649,0.6786738038,0.6190634370,0.7627407312,0.6758326292,0.7403233051,0.6566030979,0.6642330289,0.6695153713,0.7755591273,0.7641817331,0.6929116249,0.7749022841,0.7458757162,0.6497839093,0.6784120202,0.7517675757,0.7359099388,0.6924285889,0.5812194347,0.6026256680,0.6943793893,0.6824568510,-1.9077253219,58.4828326180,2014.5922746781,1454.0171673820,5.7329090575,5.7387840445,78.0813196152,-0.0267038723,1.0997714426,0.5938251252,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307202352129VCMLEBC040,'2022-03-07 20:24:03:197,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9, C3141 MBO OVEN,,19cc74160098,0x5240f961b8886007,AS1C06401559A531C031000021,AJ7C0722D19KB331B635,DNB21523051120I13A,0,0.0000000000,1,-80,0.0181755830,0.0000000000,0.5746520162,0.6347875595,0.6613980532,0.5202789307,0.4821435213,0.6087311506,0.5479701757,0.4274143577,0.4774212837,0.5441998243,0.6431484222,0.3956117630,0.3639479876,0.6752943993,0.5152361989,0.4566450715,0.3737007380,0.4860915542,0.5785064697,0.5057214499,0.4399091005,0.2581993937,0.5413343906,0.4562662244,0.2622366250,0.3348990679,0.2735734880,0.3002747893,0.3711832166,0.2809723020,0.5509298444,0.3991624713,0.3492144942,0.5079365969,0.3867084086,0.4709259868,0.3493552804,0.3815335631,0.3920826614,0.5464074612,0.5234021544,0.4267398119,0.5445510745,0.4977735281,0.3404939175,0.4251483679,0.5089468360,0.4984881282,0.3906970620,0.2569468021,0.2860026658,0.4453547001,0.3699696362,0.8258118331,0.8473749161,0.8667067289,0.8049194813,0.7842462063,0.8219780922,0.7990773916,0.7635817528,0.7763552070,0.8143386841,0.8455157876,0.7463691235,0.7407096624,0.8712030649,0.7992125750,0.7740532756,0.7453315258,0.7963690758,0.8231046796,0.7693513036,0.7391396761,0.6654220223,0.8082241416,0.7561491132,0.6733201742,0.7091751695,0.6754816771,0.6820890307,0.7206593752,0.6693384647,0.8032380342,0.7310134768,0.6798115969,0.7728142738,0.7053129673,0.7530430555,0.7079579830,0.7143833637,0.7072950006,0.8061249256,0.7972260714,0.7336168885,0.7920390368,0.7737880945,0.7083140612,0.7039753795,0.7927173376,0.7761274576,0.7177391648,0.6501587033,0.6697952747,0.7223100662,0.7034016252,-2.0438596491,58.5614035088,2014.4561403509,1453.9385964912,5.7391230735,5.7450108100,78.0390098073,-0.0292545325,1.1000680295,0.5836618508,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307202352129VCMLEBC040,'2022-03-07 20:24:04:064,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9, C3141 MBO OVEN,,19cc74160098,0x5240f961b8886007,AS1C06401559A531C031000021,AJ7C0722D19KB331B635,DNB21523051120I13A,0,0.0000000000,1,-72,0.0167149317,0.0000000000,0.6272789985,0.6370176077,0.6738615632,0.6117869020,0.5864499211,0.6291499138,0.5830014944,0.5297633410,0.5464775562,0.6234847307,0.6190748215,0.4939568043,0.4919891059,0.6780940294,0.6083287001,0.5365357399,0.5009692311,0.5533766747,0.6331468225,0.5274637938,0.5065654516,0.3542383313,0.5673681498,0.4880587459,0.3623754084,0.4226215482,0.3794299066,0.4027193785,0.4446488917,0.3885661066,0.5918873549,0.4765050411,0.4266793132,0.4988051653,0.4338440895,0.4607788920,0.4230021834,0.4655339420,0.4427599907,0.5759030581,0.5677458048,0.4742503166,0.5501929522,0.5255910158,0.4117897153,0.4417244196,0.5690816641,0.5544896126,0.4100381732,0.3434884548,0.3765692413,0.4685587883,0.4026198089,0.8495234251,0.8482950330,0.8729746342,0.8451793790,0.8316446543,0.8221947551,0.8079087138,0.8024121523,0.7983841896,0.8424394727,0.8319483995,0.7876425982,0.7924152613,0.8742847443,0.8407268524,0.8069543242,0.8003143072,0.8242967129,0.8383892179,0.7769889235,0.7812763453,0.7146857977,0.8179382086,0.7679252625,0.7252264023,0.7477827072,0.7288365364,0.7340481877,0.7596923709,0.7291996479,0.8290697336,0.7656608820,0.7353712320,0.7695163488,0.7350051999,0.7556488514,0.7541003823,0.7584316730,0.7417941689,0.8192366362,0.8129653335,0.7646643519,0.7960985899,0.7948368788,0.7512330413,0.7273070812,0.8144648075,0.8072508574,0.7361537218,0.7044131756,0.7253732681,0.7343013883,0.7168249488,-2.0633187773,58.6310043668,2014.4366812227,1453.8689956332,5.7454498818,5.7513506134,78.0060790599,-0.0295906084,1.1001726299,0.5874939694,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307202352129VCMLEBC040,'2022-03-07 20:24:04:891,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9, C3141 MBO OVEN,,19cc74160098,0x5240f961b8886007,AS1C06401559A531C031000021,AJ7C0722D19KB331B635,DNB21523051120I13A,0,0.0000000000,1,-64,0.0165540483,0.0000000000,0.6338405013,0.5798365474,0.6325886250,0.6617609859,0.6611758471,0.6002733707,0.5641144514,0.5944035053,0.5746634007,0.6634083986,0.5555186868,0.5735388994,0.5770649314,0.6267905831,0.6689549685,0.5733337402,0.5951782465,0.5956525207,0.6369571686,0.5213716030,0.5641586781,0.4427491128,0.5626149178,0.4942753017,0.4613627195,0.4634485841,0.4569223523,0.4845883548,0.4903733134,0.4813539982,0.5977703333,0.5206310153,0.4987004995,0.4673562050,0.4781714082,0.4318919182,0.4972256422,0.5127354860,0.4836947918,0.5777158141,0.5847109556,0.4976356626,0.5239363909,0.5340888500,0.4918792248,0.4464851022,0.5928238034,0.5811802149,0.4193289578,0.4299456477,0.4639866352,0.4771370292,0.4022310972,0.8492267728,0.8236895204,0.8554426432,0.8628098965,0.8549650311,0.8076918125,0.7944039106,0.8215156198,0.8059757948,0.8556954265,0.8053092957,0.8147059679,0.8231489658,0.8540801406,0.8669956923,0.8135686517,0.8383824229,0.8336854577,0.8376239538,0.7689704895,0.8142098188,0.7557698488,0.8206989169,0.7628636360,0.7663705945,0.7671884298,0.7619746327,0.7767982483,0.7817869186,0.7751692533,0.8345298767,0.7907399535,0.7843501568,0.7588807940,0.7558339834,0.7499340773,0.7876331806,0.7906173468,0.7607448101,0.8206626773,0.8136448860,0.7798380256,0.7878572345,0.8044662476,0.7843372226,0.7412871718,0.8330617547,0.8243061900,0.7490957975,0.7566561103,0.7720233798,0.7455457449,0.7214198709,-2.0391304348,58.4391304348,2014.4608695652,1454.0608695652,5.7513421530,5.7572550000,77.9630736204,-0.0291028926,1.0954178696,0.5828734626,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307202352129VCMLEBC040,'2022-03-07 20:24:05:742,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9, C3141 MBO OVEN,,19cc74160098,0x5240f961b8886007,AS1C06401559A531C031000021,AJ7C0722D19KB331B635,DNB21523051120I13A,0,0.0000000000,1,-56,0.0174219716,0.0000000000,0.6001099944,0.4994484782,0.5593559146,0.6707187295,0.6709168553,0.5424368382,0.5207625031,0.6164774895,0.5476666093,0.6546832919,0.4548261762,0.6154587269,0.6240299940,0.5430469513,0.6846016049,0.5728588104,0.6427303553,0.5859526396,0.6002091169,0.4862190485,0.5992656350,0.4938014150,0.5141445994,0.4606388807,0.5212357044,0.4634932280,0.4904666543,0.5388813615,0.5018368363,0.5359258652,0.5684877038,0.5340952277,0.5594824553,0.4346892238,0.5021439791,0.4011432528,0.5390449762,0.5481870174,0.5104990005,0.5489122868,0.5599871874,0.5088683367,0.4921053648,0.5173569322,0.5324296951,0.4434783459,0.5802074671,0.5850229859,0.4042722583,0.5081888437,0.5397689342,0.4613353014,0.3883701563,0.8369292468,0.7876305580,0.8246841431,0.8670394421,0.8683628440,0.7812234759,0.7730437517,0.8261682391,0.7922716737,0.8512191772,0.7620681524,0.8270602226,0.8393650055,0.8255159855,0.8791273832,0.8112865090,0.8514961600,0.8300462365,0.8162404895,0.7461591959,0.8291844726,0.7749248743,0.7975141406,0.7472511530,0.7909494638,0.7687468529,0.7828714848,0.8000020981,0.7900722027,0.7984687090,0.8264080882,0.7989187837,0.8171800375,0.7431730628,0.7638963461,0.7311061621,0.8044096231,0.8086322546,0.7761193514,0.8098412752,0.8078935742,0.7865843773,0.7670974731,0.7969849706,0.8046389222,0.7465746999,0.8277158141,0.8240107298,0.7516176105,0.7916020751,0.8031649590,0.7491611242,0.7189797759,-1.8624454148,58.5436681223,2014.6375545852,1453.9563318777,5.7575570694,5.7634827088,77.9296494807,-0.0257341792,1.0962083184,0.5864082850,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
