GlobalTime,time,station,site,moduleConfig,inputParamterVersion,SWversion,lotNum,barcode,sensorID,LensSN,vcmID,SPModuleSN,FlexureSN,standAlone,TestSW_Rev_NVM,option,AFcode,Sharpness_JEN,Sharpness_MGLVN,sfr_560cm_n4_cen_avg,sfr_560cm_n4_cen_TL_137,sfr_560cm_n4_cen_BR_138,sfr_560cm_n4_cen_TR_139,sfr_560cm_n4_cen_BL_140,sfr_560cm_n4_30F_TL_80,sfr_560cm_n4_30F_T_83,sfr_560cm_n4_30F_TR_88,sfr_560cm_n4_30F_TL_105,sfr_560cm_n4_30F_TL_110,sfr_560cm_n4_30F_TR_115,sfr_560cm_n4_30F_TR_117,sfr_560cm_n4_30F_BL_159,sfr_560cm_n4_30F_BL_165,sfr_560cm_n4_30F_BR_168,sfr_560cm_n4_30F_BR_171,sfr_560cm_n4_30F_BL_188,sfr_560cm_n4_30F_B_191,sfr_560cm_n4_30F_BR_196,sfr_560cm_n4_60F_TL_20,sfr_560cm_n4_60F_TL_22,sfr_560cm_n4_60F_TR_36,sfr_560cm_n4_60F_TR_37,sfr_560cm_n4_60F_TL_46,sfr_560cm_n4_60F_TR_66,sfr_560cm_n4_60F_L_126,sfr_560cm_n4_60F_R_150,sfr_560cm_n4_60F_BL_210,sfr_560cm_n4_60F_BR_230,sfr_560cm_n4_60F_BL_240,sfr_560cm_n4_60F_BL_241,sfr_560cm_n4_60F_BR_256,sfr_560cm_n4_60F_BR_258,sfr_560cm_n4_85F_TL_1,sfr_560cm_n4_85F_TR_14,sfr_560cm_n4_85F_TL_15,sfr_560cm_n4_85F_TL_17,sfr_560cm_n4_85F_TL_18,sfr_560cm_n4_85F_TR_39,sfr_560cm_n4_85F_TR_41,sfr_560cm_n4_85F_TR_42,sfr_560cm_n4_85F_TL_44,sfr_560cm_n4_85F_TR_70,sfr_560cm_n4_85F_BL_208,sfr_560cm_n4_85F_BR_234,sfr_560cm_n4_85F_BL_235,sfr_560cm_n4_85F_BL_237,sfr_560cm_n4_85F_BL_238,sfr_560cm_n4_85F_BR_259,sfr_560cm_n4_85F_BR_261,sfr_560cm_n4_85F_BR_262,sfr_560cm_n4_85F_BL_263,sfr_560cm_n4_85F_BR_276,sfr_560cm_n8_cen_avg,sfr_560cm_n8_cen_TL_137,sfr_560cm_n8_cen_BR_138,sfr_560cm_n8_cen_TR_139,sfr_560cm_n8_cen_BL_140,sfr_560cm_n8_30F_TL_80,sfr_560cm_n8_30F_T_83,sfr_560cm_n8_30F_TR_88,sfr_560cm_n8_30F_TL_105,sfr_560cm_n8_30F_TL_110,sfr_560cm_n8_30F_TR_115,sfr_560cm_n8_30F_TR_117,sfr_560cm_n8_30F_BL_159,sfr_560cm_n8_30F_BL_165,sfr_560cm_n8_30F_BR_168,sfr_560cm_n8_30F_BR_171,sfr_560cm_n8_30F_BL_188,sfr_560cm_n8_30F_B_191,sfr_560cm_n8_30F_BR_196,sfr_560cm_n8_60F_TL_20,sfr_560cm_n8_60F_TL_22,sfr_560cm_n8_60F_TR_36,sfr_560cm_n8_60F_TR_37,sfr_560cm_n8_60F_TL_46,sfr_560cm_n8_60F_TR_66,sfr_560cm_n8_60F_L_126,sfr_560cm_n8_60F_R_150,sfr_560cm_n8_60F_BL_210,sfr_560cm_n8_60F_BR_230,sfr_560cm_n8_60F_BL_240,sfr_560cm_n8_60F_BL_241,sfr_560cm_n8_60F_BR_256,sfr_560cm_n8_60F_BR_258,sfr_560cm_n8_85F_TL_1,sfr_560cm_n8_85F_TR_14,sfr_560cm_n8_85F_TL_15,sfr_560cm_n8_85F_TL_17,sfr_560cm_n8_85F_TL_18,sfr_560cm_n8_85F_TR_39,sfr_560cm_n8_85F_TR_41,sfr_560cm_n8_85F_TR_42,sfr_560cm_n8_85F_TL_44,sfr_560cm_n8_85F_TR_70,sfr_560cm_n8_85F_BL_208,sfr_560cm_n8_85F_BR_234,sfr_560cm_n8_85F_BL_235,sfr_560cm_n8_85F_BL_237,sfr_560cm_n8_85F_BL_238,sfr_560cm_n8_85F_BR_259,sfr_560cm_n8_85F_BR_261,sfr_560cm_n8_85F_BR_262,sfr_560cm_n8_85F_BL_263,sfr_560cm_n8_85F_BR_276,sfr_oc_shift_x,sfr_oc_shift_y,sfr_oc_x,sfr_oc_y,alignment_560cm_EFL,alignment_560cm_PFL,alignment_560cm_dFOV_DOTS,alignment_560cm_tilt_x,alignment_560cm_tilt_y,alignment_560cm_rotation,pass_items,fail_items,result,
T220307180258462VCMLEBC040,'2022-03-07 18:03:08:740,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74170110,0x5240f961b8886a05,AS1C0640639AA731B434024023,AJ8C072352JJB431B632,DNB21523055690H08A,0,0.0000000000,1,-64,0.0213890159,0.0000000000,0.4723582193,0.5850968361,0.5757591128,0.3750219047,0.3535550237,0.5292791128,0.4437110424,0.2724695206,0.3543546796,0.4251315594,0.6087231040,0.2352351695,0.2058966756,0.6069937944,0.3750488758,0.3249719739,0.2213278860,0.3378998935,0.4674420655,0.3716005683,0.3334991634,0.1800134778,0.4729630649,0.3169273734,0.1645873487,0.1925505996,0.1705930829,0.1302936971,0.2673830390,0.1139287353,0.4994938970,0.2960380912,0.2740658522,0.4095952511,0.4037971795,0.3970032930,0.2252515256,0.2307531089,0.3976554275,0.4223687947,0.4244146943,0.2828376591,0.4454609752,0.4778323472,0.2130443156,0.3172934651,0.4769357145,0.4620857239,0.4001806676,0.1714429557,0.1858915985,0.3307402134,0.4027628899,0.7783685178,0.8321425319,0.8291928768,0.7392066717,0.7129319906,0.7949243784,0.7688812613,0.7016812563,0.7267518044,0.7576356530,0.8352552056,0.6750333309,0.6571579576,0.8422933817,0.7243490219,0.7229211330,0.6696119308,0.7336597443,0.7817858458,0.7224961519,0.6581996679,0.5961679220,0.7590410113,0.6914730072,0.5869005322,0.6227594614,0.5896724463,0.5897774696,0.6567764282,0.5806974769,0.7704233527,0.6755864620,0.6026692986,0.7226011157,0.7081238031,0.7057951093,0.6149196625,0.6200236678,0.7066691518,0.7355448604,0.7355550528,0.6610419750,0.7435537577,0.7713323236,0.6112610102,0.6507923007,0.7801089287,0.7614783645,0.7157431245,0.5620222092,0.5663453341,0.6634330750,0.7106800079,9.9978540773,45.8304721030,2026.4978540773,1466.6695278970,5.7312061720,5.7370776676,78.1087384760,0.1991976845,0.8600884645,0.5779727882,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307180258462VCMLEBC040,'2022-03-07 18:03:09:587,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74170110,0x5240f961b8886a05,AS1C0640639AA731B434024023,AJ8C072352JJB431B632,DNB21523055690H08A,0,0.0000000000,1,-56,0.0189164931,0.0000000000,0.5528517738,0.6289341450,0.6387047768,0.4870547354,0.4567134380,0.5878083706,0.5289773941,0.3943380117,0.4443939328,0.5307676196,0.6431162953,0.3555311561,0.3177745640,0.6607367992,0.4805593491,0.4410852790,0.3305017352,0.4474622607,0.5643610954,0.4518702626,0.3960509300,0.2658284903,0.5317770243,0.3897691965,0.2498832196,0.2647445202,0.2395981848,0.2233538628,0.3582590818,0.1979354322,0.5505430102,0.3896583319,0.3392572403,0.4597623646,0.4490563273,0.4439466894,0.2917920947,0.3036907911,0.4427843094,0.4879356623,0.4820108116,0.3542429209,0.4917324185,0.5280909538,0.2970197797,0.3716375828,0.5467097163,0.5319975019,0.4195149839,0.2371193469,0.2627775073,0.3859617710,0.4180140495,0.8128120750,0.8466501832,0.8528506756,0.7877154350,0.7640320063,0.8170093894,0.7966272235,0.7558497190,0.7618750930,0.8046000004,0.8449722528,0.7352890372,0.7175349593,0.8657348156,0.7804013491,0.7705560923,0.7297590971,0.7818059921,0.8193299770,0.7521873116,0.7091985345,0.6553007364,0.7938870192,0.7256636024,0.6514711976,0.6699749827,0.6440231204,0.6521180868,0.7110687494,0.6444540024,0.8057682514,0.7237019539,0.6593374610,0.7450764179,0.7378146052,0.7329092026,0.6683814526,0.6752187014,0.7313355207,0.7735501528,0.7666593790,0.7041419744,0.7766732574,0.7949417830,0.6696720719,0.6926985383,0.8071198463,0.7961784601,0.7382905483,0.6229768991,0.6334491968,0.6972514391,0.7265474200,9.8043478261,45.8043478261,2026.3043478261,1466.6956521739,5.7375026258,5.7433870362,78.0710320911,0.1953111232,0.8586487038,0.5692131829,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307180258462VCMLEBC040,'2022-03-07 18:03:10:445,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74170110,0x5240f961b8886a05,AS1C0640639AA731B434024023,AJ8C072352JJB431B632,DNB21523055690H08A,0,0.0000000000,1,-48,0.0169012176,0.0000000000,0.6124516279,0.6365627050,0.6637072563,0.5884810686,0.5610554814,0.6314467788,0.5716294050,0.5119878054,0.5161219239,0.6159960032,0.6457271576,0.4775570035,0.4429018199,0.6792325974,0.5834394693,0.5375638604,0.4627112150,0.5329765081,0.6322115660,0.5054831505,0.4802975059,0.3691053391,0.5792902708,0.4537229538,0.3577958345,0.3449376822,0.3519715667,0.3271932602,0.4458570778,0.3166864812,0.5975670815,0.4735799134,0.4206424356,0.4891208410,0.4867079556,0.4630737305,0.3743629456,0.3927349448,0.4849950075,0.5374397039,0.5481604338,0.4243226349,0.5364240408,0.5629882813,0.3777348101,0.4231656194,0.5941922665,0.5877983570,0.4555109441,0.3294919133,0.3387310505,0.4342415929,0.4325615466,0.8404816538,0.8476699591,0.8666044474,0.8335710764,0.8140811324,0.8209475875,0.8031629324,0.8024381399,0.7886887193,0.8397156000,0.8415061831,0.7856127024,0.7703292370,0.8708051443,0.8281310797,0.8093051910,0.7866998911,0.8177779913,0.8442140818,0.7735843062,0.7672888637,0.7197412848,0.8169410229,0.7503815293,0.7141019106,0.7079123259,0.7049444318,0.7090364695,0.7555068135,0.7076443434,0.8265345097,0.7673588395,0.7239364386,0.7619456649,0.7567240596,0.7502706051,0.7254143953,0.7332282066,0.7562216520,0.8031342030,0.8039399385,0.7524039149,0.7951515913,0.8153341413,0.7197431922,0.7271882892,0.8263961673,0.8184936047,0.7539082766,0.6855168343,0.6991909146,0.7315556407,0.7340177298,9.8612334802,45.8480176211,2026.3612334802,1466.6519823789,5.7437324921,5.7496296947,78.0348660469,0.1961761114,0.8585432126,0.5731873402,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307180258462VCMLEBC040,'2022-03-07 18:03:11:265,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74170110,0x5240f961b8886a05,AS1C0640639AA731B434024023,AJ8C072352JJB431B632,DNB21523055690H08A,0,0.0000000000,1,-40,0.0162661518,0.0000000000,0.6345848739,0.6035709381,0.6401898861,0.6544634104,0.6401152611,0.6157439947,0.5824985504,0.6004377604,0.5586668253,0.6669574976,0.5873066187,0.5767129660,0.5457345247,0.6403316259,0.6548319459,0.5918305516,0.5634333491,0.5959349871,0.6538949013,0.5388427973,0.5610674024,0.4679494202,0.5970442891,0.4888564944,0.4618108869,0.4281410575,0.4503136873,0.4296616018,0.5025670528,0.4291510582,0.5961105824,0.5333137512,0.5060860515,0.5002137423,0.5095261335,0.4822357893,0.4530753195,0.4741628766,0.5138836503,0.5735561252,0.5711041689,0.4791054726,0.5451091528,0.5646950006,0.4627316594,0.4587631822,0.6146564484,0.6127831936,0.4443344176,0.4232233763,0.4333363771,0.4825089276,0.4383556843,0.8493982553,0.8310950994,0.8591226935,0.8591951728,0.8481800556,0.8148388267,0.8012015224,0.8329898119,0.7971752286,0.8580300212,0.8168601990,0.8190066218,0.8068480492,0.8569886684,0.8607594967,0.8290880919,0.8229538202,0.8344190717,0.8500570059,0.7798907757,0.8039795160,0.7663602829,0.8333836198,0.7618548274,0.7680270672,0.7413564920,0.7552618384,0.7568230629,0.7876748443,0.7567141652,0.8271547556,0.7967932224,0.7736096382,0.7728795409,0.7678850293,0.7703368068,0.7713579535,0.7740688324,0.7749379277,0.8145067692,0.8143386245,0.7789730430,0.7982159257,0.8136425018,0.7646604180,0.7555775642,0.8388216496,0.8264269829,0.7559995055,0.7412380576,0.7523336411,0.7541347146,0.7325586081,9.9690265487,45.9955752212,2026.4690265487,1466.5044247788,5.7494727326,5.7553817345,77.9950725457,0.1980189126,0.8604756935,0.5717484599,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307180258462VCMLEBC040,'2022-03-07 18:03:12:069,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74170110,0x5240f961b8886a05,AS1C0640639AA731B434024023,AJ8C072352JJB431B632,DNB21523055690H08A,0,0.0000000000,1,-32,0.0171383089,0.0000000000,0.6113069654,0.5143378973,0.5760943890,0.6755962372,0.6791993380,0.5535632968,0.5418001413,0.6338208318,0.5524151325,0.6636103392,0.4923153520,0.6329669952,0.5963041782,0.5527236462,0.6856120825,0.6020646095,0.6305680275,0.5934265852,0.6352250576,0.5247994065,0.5964512825,0.5318713784,0.5611091852,0.4903514087,0.5506192446,0.4506973028,0.4928470850,0.5069932938,0.5368572474,0.5119434595,0.5471032858,0.5543005466,0.5698908567,0.5054156780,0.5142899752,0.4739205241,0.5190410018,0.5292521119,0.5211015940,0.5676668882,0.5600704551,0.5230488777,0.5136963725,0.5311828852,0.5229678154,0.4944112003,0.5926594138,0.5950325727,0.4299383759,0.5059034824,0.5160041451,0.5093185306,0.4116193950,0.8410077840,0.7972001433,0.8327484131,0.8679906726,0.8660919070,0.7849256992,0.7859233618,0.8376855850,0.7910003066,0.8563557267,0.7813715935,0.8434077501,0.8246675134,0.8240188360,0.8748810291,0.8274472952,0.8459866047,0.8348089457,0.8403609991,0.7671563625,0.8238376379,0.7937377095,0.8213575482,0.7561082840,0.8009645343,0.7490229607,0.7817752361,0.7830314636,0.8010964394,0.7888364792,0.8101336956,0.8109792471,0.8127357960,0.7753175497,0.7724318504,0.7676534057,0.7988992929,0.8046330810,0.7818336487,0.8187454343,0.8090193868,0.7927154303,0.7875897288,0.8041384220,0.7954211831,0.7749065161,0.8256804943,0.8215575218,0.7597755790,0.7856174111,0.7922905087,0.7750343680,0.7292130589,9.9017467249,46.0283842795,2026.4017467249,1466.4716157205,5.7554167737,5.7613380061,77.9581036313,0.1965429406,0.8602060334,0.5727387877,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307180258462VCMLEBC040,'2022-03-07 18:03:12:955,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74170110,0x5240f961b8886a05,AS1C0640639AA731B434024023,AJ8C072352JJB431B632,DNB21523055690H08A,0,0.0000000000,1,-24,0.0189927010,0.0000000000,0.5425178930,0.4033889174,0.4709059894,0.6368233562,0.6589533091,0.4687434137,0.4672818184,0.6280494332,0.4971567392,0.6154657602,0.3711945415,0.6410225034,0.6026946306,0.4429295659,0.6611031294,0.5714243650,0.6398432851,0.5594006777,0.5692738295,0.4881145656,0.6173227429,0.5613940954,0.4932735562,0.4552589953,0.5817722082,0.4532982409,0.5218319893,0.5348430872,0.5136877894,0.5526266694,0.4588334560,0.5330606699,0.6082610488,0.4772355556,0.5121487379,0.4592466354,0.5622174740,0.5681012273,0.5106244087,0.5188266039,0.5234408975,0.5256772041,0.4633066058,0.4723053575,0.5484155416,0.5013338327,0.5295626521,0.5401442051,0.3892618418,0.5658490658,0.5743741393,0.5186338425,0.3779348135,0.8142453581,0.7480956316,0.7902908325,0.8577521443,0.8608428240,0.7478306293,0.7507046461,0.8327882290,0.7661663294,0.8400300741,0.7276116610,0.8420115709,0.8241251707,0.7763983011,0.8665347099,0.8122227192,0.8456175327,0.8160157800,0.8099479675,0.7422053814,0.8358508348,0.8099118471,0.7967161536,0.7352000475,0.8217771053,0.7480139732,0.7992506027,0.7901110649,0.7965626717,0.8066409230,0.7817363739,0.8020504117,0.8352620602,0.7710596919,0.7673196793,0.7691870332,0.8151383400,0.8169807196,0.7815290093,0.7996327877,0.7907822132,0.7931166887,0.7605093718,0.7758613229,0.8114478588,0.7823299766,0.7999898195,0.8021041751,0.7522841692,0.8171882033,0.8200991750,0.7764239907,0.7144098878,10.0414847162,46.0196506550,2026.5414847162,1466.4803493450,5.7633169393,5.7692544468,77.9196596401,0.1989099822,0.8588610944,0.5720116346,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307180258462VCMLEBC040,'2022-03-07 18:03:13:797,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74170110,0x5240f961b8886a05,AS1C0640639AA731B434024023,AJ8C072352JJB431B632,DNB21523055690H08A,0,0.0000000000,1,-16,0.0221976663,0.0000000000,0.4419265389,0.2797147632,0.3433773518,0.5522776246,0.5923364162,0.3620188832,0.3664472997,0.5630814433,0.4117566943,0.5082918406,0.2359981090,0.5991169214,0.5773895979,0.3062165678,0.5834038854,0.5023040771,0.5990323424,0.4937588573,0.4700126052,0.4343016744,0.5773760080,0.5446368456,0.3792148232,0.4129989147,0.5825554729,0.4539136887,0.5193044543,0.5386657119,0.4728463292,0.5462070107,0.3394426405,0.4726007581,0.5955277681,0.4537558556,0.4946878850,0.4202755392,0.5624754429,0.5660829544,0.4835054874,0.4434529245,0.4460093975,0.4973493218,0.3899348974,0.3900800645,0.5545368791,0.4889977574,0.4324006140,0.4508599341,0.3406277001,0.5987043381,0.6081522703,0.5018246770,0.3444606066,0.7685723752,0.6812115908,0.7304980159,0.8256432414,0.8369366527,0.6899175644,0.6969729662,0.8035666943,0.7192138433,0.7995218039,0.6572959423,0.8189418316,0.8087772131,0.7128049731,0.8445634842,0.7785041332,0.8279404044,0.7816538215,0.7651426792,0.7056432962,0.8256552219,0.8051749468,0.7533488870,0.6998435259,0.8224539757,0.7370228767,0.7992526293,0.7848177552,0.7733829618,0.8019572496,0.7328234315,0.7794689536,0.8397480249,0.7504237890,0.7526022196,0.7460207343,0.8174906373,0.8151066303,0.7734985352,0.7662292719,0.7648814321,0.7803861499,0.7262635827,0.7330650687,0.8102880716,0.7837531567,0.7596818209,0.7653763890,0.7225620747,0.8300018907,0.8341148496,0.7732745409,0.6922979355,10.0932203390,45.9237288136,2026.5932203390,1466.5762711864,5.7716399432,5.7775946211,77.8828337483,0.1995976462,0.8558145173,0.5780812143,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307180258462VCMLEBC040,'2022-03-07 18:03:14:672,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74170110,0x5240f961b8886a05,AS1C0640639AA731B434024023,AJ8C072352JJB431B632,DNB21523055690H08A,0,0.0000000000,1,-8,0.0263171265,0.0000000000,0.3217736073,0.1582643986,0.2221278995,0.4271039963,0.4795981348,0.2569438219,0.2690191269,0.4752365351,0.3221637011,0.3676948547,0.1085109785,0.5075441003,0.5111964345,0.1924025714,0.4664610326,0.4084410667,0.5275626183,0.4130277038,0.3678978682,0.3613212705,0.4954247475,0.4948521554,0.2424517870,0.3566283584,0.5355852842,0.3844522536,0.4508860409,0.5006797314,0.3867241144,0.5048477650,0.1902906001,0.3941668272,0.5401690006,0.4046052098,0.4584834576,0.3726791739,0.5251010656,0.5243533254,0.4457476139,0.3462402225,0.3549425006,0.4384910166,0.3015829921,0.2835687101,0.5135123134,0.4615356326,0.3106846511,0.3287448883,0.2854591608,0.5873424411,0.5947097540,0.4549415112,0.2858614028,0.7076921761,0.6045352221,0.6564640403,0.7755106688,0.7942587733,0.6238342524,0.6389124393,0.7585721612,0.6701998115,0.7410786748,0.5748584867,0.7797636986,0.7724384069,0.6351824403,0.7999132276,0.7346600890,0.7897688746,0.7351230383,0.7017986774,0.6560387611,0.7978746891,0.7867447138,0.6934590340,0.6549610496,0.7996625900,0.6992895603,0.7701739669,0.7597378492,0.7368628979,0.7793722153,0.6667937636,0.7368803024,0.8231328726,0.7192346454,0.7294400930,0.7207751870,0.7982223034,0.7975936532,0.7489972115,0.7213807106,0.7165814638,0.7512578964,0.6781502962,0.6783808470,0.8020580411,0.7684417963,0.7025861144,0.7067250013,0.6912933588,0.8264914155,0.8271189332,0.7591184974,0.6560425162,9.7730923695,46.1224899598,2026.2730923695,1466.3775100402,5.7775320544,5.7834989027,77.8486746795,0.1933682291,0.8586813760,0.5772010066,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307180258462VCMLEBC040,'2022-03-07 18:03:15:532,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74170110,0x5240f961b8886a05,AS1C0640639AA731B434024023,AJ8C072352JJB431B632,DNB21523055690H08A,0,0.0000000000,1,0,0.0313045098,0.0000000000,0.1940558385,0.0483489856,0.1255783141,0.2731062472,0.3291898072,0.1684425622,0.1662203968,0.3519571424,0.2222815901,0.2136363089,0.0376506746,0.3901354373,0.3960253298,0.1107245386,0.3170824647,0.2929756045,0.4273023605,0.3142390847,0.2555839717,0.2847116590,0.3654859662,0.4163538218,0.0980792865,0.2829351127,0.4506726265,0.3284280598,0.3708506823,0.4207378626,0.3003357351,0.4355455637,0.0608145222,0.2999285758,0.4410661459,0.3460614979,0.4095962048,0.3041183352,0.4392539561,0.4440798461,0.3912733197,0.2282740474,0.2386829257,0.3572113514,0.1996880472,0.1671326309,0.4396666288,0.4022599459,0.1758538038,0.1954713762,0.2178091109,0.5219824314,0.5176650286,0.4041726589,0.2429603785,0.6305962652,0.5185818076,0.5699658990,0.7042996287,0.7295377254,0.5506859422,0.5601943731,0.7003003359,0.5978049040,0.6631913781,0.4825624526,0.7193208337,0.7168557644,0.5387738943,0.7299900055,0.6650176644,0.7382656336,0.6690540314,0.6282128692,0.5905828476,0.7488893270,0.7393616438,0.6148269176,0.5937504768,0.7634204030,0.6500054598,0.7325224876,0.7162333131,0.6819093823,0.7340791225,0.5816541910,0.6775994897,0.7888959050,0.6851447821,0.7043946981,0.6824511290,0.7659958601,0.7654583454,0.7211790085,0.6580552459,0.6569722295,0.7055664063,0.6181487441,0.6047374606,0.7637265921,0.7412113547,0.6312509775,0.6448198557,0.6488165855,0.8048756123,0.8034298420,0.7319377661,0.6188492775,9.9883720930,45.9496124031,2026.4883720930,1466.5503875969,5.7852527203,5.7912355348,77.8025558377,0.1971566259,0.8542854396,0.5727093001,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307180258462VCMLEBC040,'2022-03-07 18:03:16:931,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74170110,0x5240f961b8886a05,AS1C0640639AA731B434024023,AJ8C072352JJB431B632,DNB21523055690H08A,0,0.0000000000,2,-40,0.0161941777,0.0000000000,0.6348053962,0.5970380306,0.6421246529,0.6569040418,0.6431548595,0.6154792309,0.5753804445,0.5956627727,0.5589529872,0.6635115743,0.5900168419,0.5781225562,0.5499526858,0.6411885023,0.6528341770,0.5954952240,0.5657904148,0.5909836292,0.6615862846,0.5355324745,0.5521109104,0.4664618075,0.5927069187,0.4925235510,0.4636205435,0.4341056645,0.4564734697,0.4396026134,0.5114853382,0.4293792844,0.5975757837,0.5345253944,0.5034214258,0.5095893145,0.5163062215,0.4738103151,0.4643239379,0.4753648043,0.5108888149,0.5653110147,0.5698713064,0.4811206460,0.5439863205,0.5587220192,0.4641274810,0.4668183923,0.6235513687,0.6164560318,0.4518224001,0.4234119058,0.4411354661,0.4883566797,0.4342475533,0.8498658836,0.8332181573,0.8574122190,0.8613493443,0.8474838138,0.8152004480,0.8059777021,0.8290943503,0.7984157801,0.8581047654,0.8205316067,0.8217627406,0.8093999028,0.8610703349,0.8586620092,0.8289597034,0.8232161999,0.8373677731,0.8508125544,0.7787990570,0.8024851084,0.7668815851,0.8320393562,0.7626090646,0.7688831091,0.7434136868,0.7588881850,0.7586623430,0.7866911292,0.7588287592,0.8304363489,0.8004509807,0.7711861134,0.7696527839,0.7648100853,0.7678679228,0.7680303454,0.7707556486,0.7726946473,0.8158769608,0.8161680698,0.7714058757,0.7982095480,0.8109467626,0.7651072145,0.7559807897,0.8448396325,0.8313389421,0.7592028379,0.7453472614,0.7489879131,0.7606053352,0.7390859127,9.9690265487,45.9955752212,2026.4690265487,1466.5044247788,5.7500959320,5.7560062156,77.9966913003,0.1979974292,0.8603823527,0.5772771907,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,

T220307180422754VCMLEBC040,'2022-03-07 18:04:27:760,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74170652,0x5240f961b8886a07,AS1C0640639BA731A435005030,AJ8C072342G2B331B618,DNB21523055690G14A,0,0.0000000000,0,-128,0.0712459144,0.0000000000,0.0362696117,0.0689754933,0.0322502553,0.0321354121,0.0117172860,0.0755378678,0.0542476028,0.0216309577,0.0543452054,0.0367692783,0.0524708033,0.0301553421,0.0291909613,0.0295748375,0.0181435347,0.0181214157,0.0197434500,0.0241812021,0.0243574511,0.1188042462,0.0347477570,0.0519251451,0.0815393180,0.1004985422,0.0471212231,0.0665599406,0.0392938741,0.0502195768,0.0209150910,0.0464326441,0.0491059050,0.0341832228,0.0264202263,0.0773077607,0.0960584134,0.1165332571,0.0471071228,0.0433343723,0.0750594884,0.0665916353,0.0590671673,0.0435345322,0.0309137367,0.0618300997,0.0707662404,0.1578109562,0.0609136298,0.0677508861,0.0282365419,0.0322509222,0.0518822111,0.1398460716,0.0123455562,0.1159237716,0.1868371814,0.1578955948,0.0624125451,0.0565497652,0.1726625264,0.1442772150,0.0837640166,0.1186890453,0.1144440621,0.2237763405,0.0886064917,0.1018923521,0.1597481072,0.0627444834,0.0892116278,0.0901299268,0.0828352347,0.0733208954,0.2286128998,0.1425971985,0.1559620053,0.2058941126,0.2227194309,0.1462926567,0.2112274319,0.1379925013,0.1924261749,0.1530211717,0.1749811620,0.1799672246,0.1471910775,0.1031732708,0.2953867316,0.1769628227,0.2921060622,0.0729381964,0.0785917342,0.1598884314,0.1511662453,0.1617655456,0.0903328657,0.1800952554,0.1816912144,0.0511111990,0.2874653637,0.1834782064,0.1500641555,0.2501026392,0.0565775707,0.0530495793,0.2796720266,0.2657299936,11.1901408451,42.6197183099,2027.6901408451,1469.8802816901,5.6703619832,5.6761094109,78.4960517872,0.2242038170,0.8077596574,0.7494843293,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
